Position	beta	iHH12	iHS	nSL	XP-EHH	DDAF	AF	Noise1	Noise2	Noise3	Num_missing
500000	0.634305	5.66795	5.96139	3.2143599999999997	2.5045	1.48802736837	0.6575	-0.221685441409	1.7152938424000002	7.33952363	0
500000	2.822178	17.1998	5.39157	2.46105	3.11747	2.11779388874	0.685	0.391600200203	-3.52817225015	-10.946117246500002	0
500000	0.50783	9.76042	6.290030000000001	3.74926	3.27149	2.32265769658	0.7525	0.290841306405	1.7529024214099997	12.7795422044	0
500000	0.0	13.7133	4.14343	1.54939	4.18644	2.3909456325200003	0.775	0.35492769677	1.0233786414200001	-14.2697180502	0
500000	-0.152266	11.7929	3.86745	1.44116	3.19524	2.1329689856200003	0.69	-0.2624599666	-1.0760471159799998	-11.1368459296	0
500000	5.447497	15.7548	3.64679	1.40221	3.64474	2.2695448575099997	0.735	0.308399474779	4.4421280758699995	3.5783177407999998	0
500000	0.761969	16.866	6.0972800000000005	2.45725	2.91322	1.80670440277	0.5825	0.8703130299140001	6.7248628866499995	-33.8250303175	0
500000	-0.257703	16.7342	5.06548	2.34423	3.4104300000000003	2.1329689856200003	0.69	-1.20659918082	0.0920120029868	15.7648201122	0
500000	0.8672040000000001	10.0598	4.01396	2.24848	2.55531	2.1329689856200003	0.69	-0.413097498041	-1.9889388451299999	3.9643954965199995	0
500000	-0.125642	9.85345	5.08328	2.61422	2.8759	1.99639311373	0.645	0.0210204762111	-6.8108826141900005	31.083685930599998	0
500000	1.2752139999999998	15.5887	5.77327	3.76345	4.36687	2.29989505126	0.745	0.840191096465	-7.716796637360001	9.337928835589999	0
500000	-0.570172	9.01878	6.11258	3.9149199999999995	4.0389800000000005	2.20884447	0.715	-0.267201225138	-1.83731756362	-12.059735428800002	0
500000	1.215035	7.6310199999999995	4.84012	2.6656	2.9668799999999997	2.20884447	0.715	-0.931499638481	-0.450494411691	-18.170297452899998	0
500000	1.483295	4.67788	4.9900199999999995	3.3009	1.5095299999999998	2.20884447	0.715	-1.10455792612	-9.38889716972	-8.609008396819998	0
500000	0.332839	6.1064300000000005	4.76883	2.85475	1.95059	1.85981724184	0.6	-0.8109457196590001	-2.25363885498	-2.54842188882	0
500000	1.024311	14.2391	5.88912	3.0522400000000003	2.21601	2.0495059528	0.6625	-0.48882569583700003	3.0148460485500004	15.678450748900001	0
500000	-0.304043	11.2585	3.77043	2.07199	2.9783	2.09503124343	0.6775	0.0054900328628	-3.7196806353400005	2.43592081115	0
500000	0.223927	10.6523	4.26256	2.3337	2.9946599999999997	2.21643201844	0.7175	-0.219478177939	-13.324920795599999	-6.2849181844199995	0
500000	0.726036	12.0001	5.57958	3.36018	2.65991	2.0495059528	0.6625	0.243785354083	-3.1871357645200002	16.4020627456	0
500000	0.0	18.6097	5.43358	2.98235	3.54759	2.34542034189	0.76	-1.04617940984	1.4711630784099998	4.361836354459999	0
500000	0.0	13.0136	4.679819999999999	1.55415	2.99116	1.85981724184	0.6	1.9680494465	9.06767110828	22.808131271999997	0
500000	-0.606805	13.4964	4.4982	1.27104	4.14792	2.29989505126	0.745	0.114261340182	7.89099352364	22.1164741929	0
500000	-0.10925599999999999	5.492369999999999	5.16311	2.40741	3.4335400000000003	2.11779388874	0.685	0.499183037505	-1.14544843405	4.18279135874	0
500000	0.22251500000000002	6.48931	5.12412	3.02425	0.863909	1.29833865741	0.415	-0.46994528491400006	13.6068307883	-1.32792043521	0
500000	0.0	13.272	4.57255	1.90769	3.33892	2.0570935012400002	0.665	0.656741239516	-0.27469679390900004	-26.9869924866	0
500000	0.0	16.7917	5.0212	1.90352	4.2812	2.08744369499	0.675	0.135669247431	5.798693385730001	0.574602586297	0
500000	-0.6086739999999999	13.0334	3.9662599999999997	1.41747	3.51246	2.0495059528	0.6625	-0.47646690281900006	1.57700884664	6.7988304461	0
500000	0.0	6.99098	4.04715	1.99279	2.82829	2.02674330748	0.655	0.10179715335	0.31999386684000003	-0.21227200898200002	0
500000	0.5075930000000001	12.6716	5.59127	3.44099	2.67841	1.97363046841	0.6375	-0.139097560374	1.17457695374	-1.13688220561	0
500000	0.545587	11.885	5.73648	2.63943	3.25829	1.6625409824500001	0.535	-0.674147747343	1.21478423505	0.935997543378	0
500000	-0.427259	8.69853	5.85456	3.7199	2.8944099999999997	2.25436976063	0.73	-1.6706976762999999	1.40574661629	-10.7675590624	0
500000	0.499759	11.0699	5.22665	2.97963	1.88083	2.02674330748	0.655	0.318772189186	9.433099783400001	-8.22062999655	0
500000	1.732032	5.1898599999999995	4.92814	3.53484	1.81702	2.17849427625	0.705	0.102316555746	-6.42795783903	27.488874490700002	0
500000	-0.249596	6.792260000000001	4.4886800000000004	2.7772	1.32691	2.0115682106099997	0.65	-0.37220451290600004	-0.807552370489	21.958739694699997	0
500000	1.137724	17.6709	6.98088	3.07868	4.30881	2.32265769658	0.7525	0.094743684359	-0.025910338520200003	-7.9576815842799995	0
500000	0.0	10.9555	4.98539	2.48902	2.22464	1.9508678231	0.63	-0.379777898162	-5.4859992880699995	26.6617524923	0
500000	-0.304371	13.1316	5.380319999999999	2.1821200000000003	3.6648400000000003	2.03433085592	0.6575	-0.384982445903	-0.6136143036330001	11.1916761962	0
500000	1.1986370000000002	9.11512	5.91632	3.81397	1.68229	1.44250207774	0.6725	-0.620791311703	-4.59717153862	-16.3959636467	0
500000	1.451773	9.28031	5.4261	3.03682	2.52184	2.19366937312	0.71	0.201062995905	1.5021637048899998	-13.625561618699999	0
500000	0.0	18.9057	6.67944	3.41919	3.37856	2.36059543877	0.765	1.0494294108700002	4.68203692605	-2.64070526021	0
500000	0.8907930000000001	8.09251	4.19629	2.20729	2.47149	2.06468104967	0.6675	1.3005857509799998	-3.74659380856	24.204256314699997	0
500000	2.9351	10.6145	5.44267	2.68275	3.54484	2.10261879187	0.68	-0.0210547042792	0.10096304787499999	16.6698623688	0
500000	-0.234719	8.7827	4.94416	2.8542799999999997	2.17272	2.25436976063	0.73	-0.6721824259270001	3.1380733849099998	-8.23174553967	0
500000	0.763311	15.205	6.28338	3.2360700000000002	4.138240000000001	2.22401956688	0.72	0.9033142674339999	-5.51031628883	4.32692075531	0
500000	1.155378	10.1302	3.7441400000000002	1.52027	1.41519	2.26195730907	0.7325	1.0499577691	4.895229523919999	-33.431574047800005	0
500000	0.068714	12.6377	4.69731	2.34191	3.0904599999999998	2.10261879187	0.68	1.10813331177	0.204907662715	-3.1174830190200002	0
500000	0.669248	13.9565	5.58818	2.52201	3.43393	2.2467822121900003	0.7275	-1.7211480171400002	-0.62339760326	13.1142140926	0
500000	-0.10198	6.53878	4.1635599999999995	2.54855	1.1866700000000001	2.12538143718	0.6875	1.87091558955	2.43280057503	-3.57465621199	0
500000	-0.6087229999999999	11.2763	4.23715	1.68518	4.47441	2.2467822121900003	0.7275	-0.495153145467	-0.0566427541218	19.9989525353	0
500000	0.32469699999999996	4.3544	4.07716	2.49785	2.1373900000000003	1.98880556529	0.6425	-0.89123163763	-3.0054168576399998	3.8993830990499996	0
500000	0.470167	5.1570800000000006	5.09694	2.74778	2.00923	1.51079001368	0.485	0.7392001263369999	-2.0255268451400004	18.2695396476	0
500000	0.327019	12.6045	5.0679099999999995	3.0442299999999998	3.7433699999999996	2.42129582627	0.785	-2.10204641933	4.66554633689	8.88347767906	0
500000	0.0	15.492	4.80392	1.62665	3.2766	2.07226859811	0.67	0.46726267843900005	-0.168517587568	8.57630703008	0
500000	-0.140724	8.88555	4.68125	2.41158	2.11956	1.8977549840299999	0.6125	-0.301824964847	1.8394680289900003	-11.666302086099998	0
500000	2.101855	9.51102	-2.53954	-1.2350299999999999	1.7077799999999999	0.190556585422	0.2575	-2.9884106490400004	-6.303588303450001	-8.67465211667	0
500000	0.0	5.00208	4.34406	2.61421	0.985634	2.0115682106099997	0.65	-0.273731830287	-3.2072027815900004	-26.9655810115	0
500000	0.0	6.28883	4.66613	2.4138900000000003	3.21075	1.9584553715400002	0.6325	1.4789889567399999	-0.567419739498	15.2336577577	0
500000	-0.111053	16.0034	4.80501	2.05618	2.35586	2.2695448575099997	0.735	0.0730411791009	4.35957296757	-4.92575672121	0
500000	-0.096948	17.340999999999998	4.51294	2.0897799999999997	3.4562800000000005	1.98121801685	0.64	0.212983420196	3.467858525	-4.23693281469	0
500000	-0.657456	7.577780000000001	5.66513	2.8396	3.0289	2.08744369499	0.675	-1.1778040345	2.67708918967	-2.35293662702	0
500000	-0.128636	10.2552	5.38065	2.57692	3.2351400000000003	2.1481440825	0.695	-0.60354252105	-1.8785402179799997	15.9831191846	0
500000	-0.496449	12.6142	4.93572	2.68246	3.67821	2.0115682106099997	0.65	-1.3370066544499999	-3.0045441426200004	31.683075671199997	0
500000	1.49032	15.8512	4.7055	2.2734099999999997	4.08014	2.37577053564	0.77	0.866236004511	3.5776870427999996	-10.869427527300001	0
500000	-0.150704	5.20373	6.01126	3.20562	2.9814599999999998	1.9508678231	0.63	-1.1701872431799998	4.325502533430001	6.84037850007	0
500000	-0.29857	11.5325	5.39642	3.31365	3.2044	2.3074825997	0.7475	0.370172045511	5.98165625521	1.7943342188299998	0
500000	0.0	12.8967	4.12895	1.37517	3.2959699999999996	2.17090672781	0.7025	0.666239553279	6.672040661819999	10.4259282071	0
500000	0.0	14.9589	4.6456599999999995	1.6869999999999998	3.9525	2.2771324059499998	0.7375	-1.0461228489	-4.70732054542	-15.944653908	0
500000	-0.380296	6.31074	3.3595599999999997	1.89085	2.2135	2.20884447	0.715	1.1326508715799999	-10.3097726523	8.706824099510001	0
500000	-0.44835600000000003	6.37976	3.95983	2.2221	1.39567	1.94328027466	0.6275	0.8793408537899999	-11.700827486400001	-18.7986159874	0
500000	-0.642949	10.2761	4.567159999999999	3.19453	1.8700299999999999	2.08744369499	0.6875	-0.776894775248	1.66475230903	-24.433526901799997	0
500000	0.194107	11.3248	4.56801	2.96405	3.06855	2.15573163093	0.6975	1.3155214877899999	3.0380669032700003	-14.2704088445	0
500000	0.23888800000000002	9.87646	5.73805	3.5564199999999997	0.323281	1.8522296934	0.5975	0.270990874112	-10.881770489500001	15.5392118628	0
500000	0.0	12.1857	5.24275	2.89108	3.17951	2.15573163093	0.6975	1.24684385054	-4.6895868398800005	31.6790967861	0
500000	0.0	10.6608	5.72161	3.8807199999999997	3.86245	2.35300789033	0.7625	1.0671863723100001	-8.352227941539999	-8.35786774347	0
500000	2.017976	7.1527899999999995	4.9271400000000005	2.83953	2.60277	1.98121801685	0.64	-0.229012551254	-3.00256224852	13.991641406400001	0
500000	0.8908010000000001	15.7204	5.7346900000000005	3.30746	3.66353	2.18608182469	0.7075	0.89768148733	-5.2371399927999995	0.060836729273399996	0
500000	0.5133909999999999	15.7032	3.3731400000000002	2.5449599999999997	3.57821	2.3681829872	0.7675	0.5720927201389999	0.033732927506	-0.7967281046770001	0
500000	-0.29134	13.387	5.48569	3.09755	4.033580000000001	2.39853318096	0.7775	-0.37283886141999995	1.8488862539300002	-1.47191456428	0
500000	-0.275523	12.4778	4.00075	1.55542	3.4067300000000005	1.98880556529	0.6425	-0.663865833425	2.5001546016900003	-7.098339773310001	0
500000	1.340705	15.7909	4.7725599999999995	1.62452	2.7777	1.94328027466	0.6275	1.31524316272	-8.73275845008	-1.09432741706	0
500000	-0.44233100000000003	12.8579	5.27767	2.99453	4.0523	2.0115682106099997	0.65	0.731671888312	0.47758743242799995	26.7800457628	0
500000	0.061771000000000006	7.7147	5.5122599999999995	3.7029099999999997	3.13669	2.29989505126	0.745	-0.70269013329	-6.6448995745	7.84969244168	0
500000	0.446082	2.17252	4.74068	2.3206900000000004	1.98029	1.6928911762	0.545	0.007826240409539999	2.51938185097	-11.775833341199998	0
500000	0.0	6.769260000000001	5.4397	2.23716	2.59072	2.0570935012400002	0.665	-0.49935949616400005	6.38350771041	4.81815596723	0
500000	-0.757827	7.84205	4.56048	3.0855599999999996	1.26005	1.6625409824500001	0.7225	-1.72199444222	-2.3028041802400003	-10.6293692979	0
500000	1.963018	14.8156	5.94641	2.5848400000000002	3.18737	2.3681829872	0.7675	1.8464766418799998	7.71185524105	-33.6362315847	0
500000	-0.345357	7.7023600000000005	4.91617	3.03373	2.74052	2.0495059528	0.6625	0.253563237133	1.58653504804	-6.31733201252	0
500000	0.0	6.841289999999999	4.307180000000001	2.09125	3.43496	2.0570935012400002	0.665	0.272076089926	4.88566390175	19.247820941300002	0
500000	0.525173	10.1049	3.93066	1.29746	1.5177100000000001	2.23160711532	0.7225	1.7188903816799999	1.1739779199299998	-16.4860775028	0
500000	-0.437409	6.429819999999999	3.3110800000000005	1.6772	2.90993	1.98121801685	0.64	1.2440873911299999	0.46816747472099995	18.5304320174	0
500000	0.895431	13.3236	5.4836	3.2317	2.69595	2.23160711532	0.7225	0.763842520889	-0.366467519239	2.64015244342	0
500000	0.0		5.23261	2.6438	3.4171699999999996	2.0570935012400002	0.665	1.05733937744	2.63599797023	-1.94049160229	0
500000	3.5102010000000003	18.3754	6.09475	3.0112799999999997	3.81815	2.42129582627	0.785	-0.602336080871	1.4177564166	-0.6329150697820001	0
500000	0.9984540000000001	5.15249	5.45841	2.38801	0.955443	1.4197394324200001	0.455	-1.55148830834	-5.591377701540001	-8.81261358443	0
500000	-0.5655	8.30223	5.14729	2.33144	2.69119	1.45767717461	0.4675	-0.40479838202	-4.57261512951	3.61895851496	0
500000	-0.13512000000000002	6.63972	5.3809	1.98394	1.39761	1.1617627855200001	0.37	-0.42236268987400005	-0.8310909563240001	-11.285381664500001	0
500000	0.072609	3.4363	4.01431	1.3608	0.809417	0.911373687057	0.2875	-0.5514228469219999	-2.8413358877999997	-1.93736264313	0
500000	0.0	0.994301	2.9624200000000003	0.9879479999999999	1.02085	0.6761596854709999	0.21	1.58982644856	-12.344438117200001	13.269963586	0
500000	2.08398	8.293289999999999	4.44464	2.08399	0.904566	1.54114020743	0.495	1.44185358067	2.6311048168	-13.2136229216	0
500000	-0.301135	5.40154	3.68871	1.2034200000000002	1.1729	1.04036201051	0.33	-0.5831819056	8.522992285900001	-14.89545103	0
500000	0.0	3.46715	3.58972	1.41091	1.09346	0.850673299551	0.2675	1.0756243989899998	-7.234259989389999	26.7761091027	0
500000	0.794546	5.9332400000000005	3.3235900000000003	0.799401	0.995597	1.23005072146	0.3925	0.878829940515	1.31357881956	-11.278375470599999	0
500000	-0.542112	6.20641	3.08751	1.03455	2.10373	1.04036201051	0.33	0.53871484291	-1.10530587782	-7.893740745489999	0
500000	0.0	2.8054799999999998	2.65728	0.499449	0.8822129999999999	0.911373687057	0.2875	-0.331657471005	-12.8912615147	-6.112362350290001	0
500000	0.0	11.298	4.76705	1.9851299999999998	2.11498	1.5032024652399998	0.4825	-0.8829404589659999	-1.03629375411	-0.10705753717800001	0
500000	0.261801	1.9330200000000002	2.35538	0.0349669	1.58091	0.5623464588970001	0.1725	0.161318134604	7.118594249630001	-7.42680182695	0
500000	0.0	0.302325	3.6311199999999997	1.42544	0.19660999999999998	0.691334782347	0.215	0.7059737829530001	-5.394588938509999	19.7392734752	0
500000	-0.255125	0.827191	2.3852599999999997	0.631794	0.451112	0.7520351698540001	0.235	-0.463439996274	-2.9345918585299997	-7.78277476921	0
500000	-0.500302	0.624613	2.86185	1.4800200000000001	0.521896	0.850673299551	0.2675	0.150505999047	-2.99776047512	-10.767229529300002	0
500000	2.71762	3.5484199999999997	3.99341	1.7554	0.191577	1.0858873011399999	0.345	0.161242363231	-2.20973543575	-11.9072340254	0
500000	1.860479	-0.0112412	3.9079699999999997	1.4732399999999999	0.842111	1.0782997527	0.3425	0.0828677510871	-4.53408159861	5.2412221285600005	0
500000	2.015299	0.500243	4.14196	2.00142	-0.778816	0.835498202674	0.2625	2.2806357757	-6.10702702645	2.58604230562	0
500000	0.50417	2.50294	3.8592	1.8284200000000002	0.963571	1.01759936519	0.3225	0.256744918757	-6.576939675040001	0.501982075941	0
500000	0.818493	1.13496	5.34506	2.1840599999999997	0.672611	1.32868885116	0.425	-0.988522457517	-14.3873798997	-12.9793712165	0
500000	0.296643	3.10196	4.8670800000000005	2.6534	0.6064390000000001	1.2528133667799999	0.4	1.05134878952	-4.91282152415	-6.80207336863	0
500000	0.0	0.541374	3.9144699999999997	2.178	0.49766400000000005	1.10864994645	0.3525	1.45809669031	7.105358087110001	6.92062334713	0
500000	-0.556329	3.5930199999999997	3.9840800000000005	1.07002	0.0724255	1.11623749489	0.355	1.2685048073799998	1.21974677529	-1.9921635833700002	0
500000	0.27164499999999997	5.84748	3.66068	1.8715700000000002	1.4098600000000001	1.42732698086	0.4575	0.76598026434	4.678475435209999	20.0730533179	0
500000	-0.07825800000000001	0.403654	2.66237	0.29465	0.054155499999999995	0.615459297965	0.19	-0.700289061119	-8.61336308107	10.8130021126	0
500000	1.734089	1.17269	2.93431	1.5434700000000001	-0.331332	0.59269665265	0.1825	-0.635826168929	-4.85274974984	-1.36675355361	0
500000	2.146481	-0.128554	0.190985	-0.940775	0.815973	-1.68356787883	0.2925	-0.127873082665	10.2470498865	15.3203960509	0
500000	0.479864	3.81788	4.94655	1.6837900000000001	1.2191	1.05553710738	0.335	-1.07819680013	10.0120234429	-2.62421414249	0
500000	0.0	12.0229	4.12375	2.1199	2.4493099999999997	1.45767717461	0.4675	-0.696251614895	-5.08205801315	-11.2918631616	0
500000	0.0	2.52578	2.3696599999999997	0.978492	0.531506	0.6458094917180001	0.2	-0.287285963017	8.04497374966	-24.6205703075	0
500000	1.273053	0.222929	4.80271	2.28726	-0.622532	0.956898977687	0.3025	0.10735150746099999	0.575497434417	-12.5070517965	0
500000	-0.099107	5.46425	5.12386	2.1985099999999997	1.42309	1.2831635605299998	0.41	0.186871377174	-4.84056263712	21.0400542873	0
500000	-0.150867	2.215	4.65254	1.7197200000000001	0.735826	0.903786138619	0.285	0.9184057931749999	-2.3748990969799997	38.0953776769	0
500000	0.0	1.46243	3.14635	1.0115299999999998	2.34442	1.0782997527	0.3425	-1.4647788480200001	5.75581542903	-14.538332341099999	0
500000	1.025929	2.53796	4.24421	1.54053	1.01405	1.18452543083	0.3775	1.5589900293799999	4.969599114919999	24.8975424271	0
500000	1.274155	1.9128	4.67005	1.7843099999999998	-0.162991	1.0327744620700001	0.3275	-0.31766419860899997	-0.37931011517200003	25.8541234198	0
500000	-0.30094299999999996	12.3654	4.97849	1.6925700000000001	3.6311400000000003	2.08744369499	0.675	0.95532729463	2.09881746302	8.67419651403	0
500000	0.0	17.3236	6.3383400000000005	2.63687	3.80962	2.17849427625	0.705	0.209789810808	5.510609254969999	-19.6512205582	0
500000	1.470276	4.57585	4.68058	2.73409	3.62806	2.19366937312	0.71	0.51089162669	5.00231440236	7.47601957639	0
500000	0.009547	11.9172	5.562869999999999	2.2661700000000002	3.9440800000000005	2.0495059528	0.6625	0.0896811955898	2.6944495598000002	7.7680462945899995	0
500000	0.0	9.838560000000001	4.95774	2.24476	1.6686400000000001	2.1102063403	0.6825	0.63801632917	-1.3108956126	27.3872665178	0
500000	0.07799600000000001	11.8825	4.98838	2.95308	3.5973300000000004	2.17849427625	0.705	0.8884161754979999	7.55877639133	-14.234121653099999	0
500000	-0.393334	4.80467	4.25045	2.39305	1.6670900000000002	1.9129300809099998	0.6175	1.10191124857	-2.60422382704	-4.91098723275	0
500000	0.0	7.886189999999999	4.0760000000000005	1.77325	2.26423	1.98121801685	0.64	0.738986134947	4.1517728551	-15.5902146254	0
500000	-0.255326	8.66605	4.59595	2.97357	2.45019	2.3074825997	0.7475	-0.0777841352932	-10.249368880599999	-14.434816246199999	0
500000	0.325	9.66785	6.240480000000001	3.11001	4.04135	1.98880556529	0.6425	-0.0509232208868	1.5426970098	11.467462009	0
500000	0.364115	11.7247	5.26692	2.73979	3.28114	2.06468104967	0.6675	-0.0801542330803	-6.2196360116100005	18.8166661519	0
500000	0.088008	10.8982	6.01882	3.14957	2.67651	2.17090672781	0.7025	1.8564884595299997	4.02707715527	-10.593173781900001	0
500000	-0.3044	11.434000000000001	4.16184	1.38673	2.7456	2.0570935012400002	0.665	-0.22266785110999998	-7.51291404788	-6.74854258038	0
500000	0.0	9.98943	6.33956	3.4769900000000002	3.1844200000000003	2.01915575904	0.6525	2.0432040836	-2.8927470655	7.11698181857	0
500000	-0.430717	10.1361	5.2411900000000005	3.0099299999999998	3.59844	2.20884447	0.715	0.847704548369	-6.41405238891	13.176493761800002	0
500000	-0.048318	14.7427	6.41345	3.49873	3.8043400000000003	2.2012569215599997	0.7125	0.06571304111000001	-2.8244451693	7.9969041773	0
500000	-0.119474	12.8977	5.88106	3.20263	3.17837	2.0570935012400002	0.665	-0.271601491609	1.71435766051	34.042800779299995	0
500000	-0.5843649999999999	12.9538	6.067019999999999	2.91699	4.461119999999999	2.2695448575099997	0.735	0.758211574764	0.8644122469490001	-12.3745784744	0
500000	1.297179	13.2313	6.18973	4.05739	3.02736	2.33024524501	0.755	0.7545513074179999	0.23233856694899999	12.871493696300002	0
500000	-0.281947	8.133569999999999	4.7087900000000005	2.77181	2.76947	2.17849427625	0.705	-0.59601255683	4.91844274563	-11.130472160999998	0
500000	0.0	12.0404	5.10821	1.95405	2.47178	2.09503124343	0.6775	-0.43289296862	10.0084055843	-9.06129834026	0
500000	-0.01563	14.2504	4.243130000000001	2.70852	3.6705699999999997	2.2012569215599997	0.7125	0.42557062230400006	-4.300190508319999	-0.20862398092599999	0
500000	-0.0036439999999999997	7.89562	4.65975	2.9089	2.22895	2.17090672781	0.7025	0.78533912427	-5.77119284988	6.504636325140001	0
500000	0.0	10.857999999999999	4.65083	2.26947	3.1757400000000002	1.9584553715400002	0.6325	-1.7181049699700002	-1.4088913949000001	-6.0468340320000005	0
500000	-0.450899	8.97075	4.692830000000001	2.39763	2.8828099999999997	2.17849427625	0.705	-1.34751107389	-5.94325258451	-8.80260514961	0
500000	1.278972	7.404730000000001	5.15014	2.9422	3.56659	2.16331917937	0.7	0.683308196075	8.56042953674	-12.938744008199999	0
500000	1.114951	16.2189	4.69787	2.1991099999999997	3.96536	2.07226859811	0.67	0.8282165675130001	9.83793254447	3.30411830297	0
500000	2.009579	12.8617	6.39299	3.42487	3.2316	2.03433085592	0.6575	-0.023601356727200002	3.6678595217800005	-7.52820109783	0
500000	-0.265007	18.456	5.95766	3.4568	3.8159300000000003	2.17849427625	0.705	-0.261274808502	-12.502197391400001	-13.1181107707	0
500000	-0.13675	10.1151	4.11198	2.61338	2.77652	2.01915575904	0.6525	-0.434058526299	1.58868144771	18.2741562265	0
500000	-0.152266	11.9243	3.64949	1.7529700000000001	2.91424	2.07226859811	0.67	-0.5683924688840001	-3.87558840318	9.858848593200001	0
500000	2.255666	13.647	4.79626	2.62681	2.85886	1.96604291998	0.635	-0.33337667654500003	3.6624271740199994	2.58957979336	0
500000	-0.29186799999999996	8.575619999999999	4.83484	2.98432	2.37947	2.03433085592	0.6575	-1.6526963556	-1.03516318012	10.947664221300002	0
500000	0.6247739999999999	10.1667	4.10931	1.96776	2.19634	1.9508678231	0.63	-0.0342834094256	3.3557603661799997	6.960668420449999	0
500000	1.0937649999999999	11.9056	5.78993	2.79083	2.61426	1.9508678231	0.63	0.8584858238940001	-4.87138492129	-24.7778841398	0
500000	0.202092	6.13931	5.7643	2.74173	2.79703	2.00398066217	0.6475	-1.06993309845	5.77016566286	-17.5760874226	0
500000	-0.14089300000000002	9.948960000000001	6.1036	3.67665	3.01684	2.3074825997	0.7475	1.2527229767599999	1.7388010795599997	3.23152068019	0
500000	-0.139786	16.0031	5.14231	2.47139	3.51646	2.2771324059499998	0.7375	-1.79531041887	0.581559317301	-1.5139522192800001	0
500000	0.016794999999999997	10.0807	4.51705	2.2410400000000004	2.40138	1.80670440277	0.5825	0.936237257257	4.1937518340099995	21.3794478125	0
500000	0.0	16.2358	4.32365	1.86294	2.4419	1.92051762935	0.62	-0.968503265679	-2.2619527081	-12.5261371125	0
500000	-0.384702	9.51332	5.30243	2.96907	2.9038	2.20884447	0.715	-0.05237935481000001	7.10313133145	2.17385827833	0
500000	1.7983810000000002	15.1974	5.173830000000001	2.64586	3.94095	2.15573163093	0.6975	0.8445936056710001	8.389756445389999	24.644454779	0
500000	0.0	6.848380000000001	6.40236	3.86133	2.7700400000000003	2.14055653406	0.6925	0.797656250312	2.2771932366900005	-13.943771058900001	0
500000	-0.578363	4.95677	4.6313699999999995	1.76163	3.8844199999999995	2.09503124343	0.6775	-1.88177317966	-3.22625081398	-11.7453648886	0
500000	1.2098209999999998	15.5069	5.301019999999999	3.00982	3.5612199999999996	2.09503124343	0.6775	1.21267232138	-10.0382354509	1.67018515761	0
500000	0.027922000000000002	9.66553	5.963830000000001	3.3272800000000005	2.34037	2.1329689856200003	0.69	0.87541906125	2.08855607467	6.409065667389999	0
500000	0.0	7.797619999999999	2.67096	1.69009	2.53422	1.94328027466	0.6275	0.130808156555	-2.56369705251	-23.9662973202	0
500000	0.0	3.9083900000000003	4.1498800000000005	2.4049	2.77697	1.92051762935	0.62	-1.1808512248799998	14.0198224705	-8.72335423738	0
500000	0.140739	12.9075	5.04275	2.6485	4.45884	2.02674330748	0.655	-0.0372918054167	-3.3471413328400006	16.6743923575	0
500000	-0.09050599999999999	8.38948	4.16918	3.1306599999999998	1.74141	2.0570935012400002	0.665	-0.6854517871789999	1.5639021580799999	-1.8040587725200001	0
500000	2.018964	14.2703	7.2759100000000005	3.51937	2.85609	2.3074825997	0.7475	0.973532689728	0.451564203589	-0.359453453371	0
500000	0.399106	13.0309	5.04059	2.11921	3.05363	1.98880556529	0.6425	0.639785812032	-11.920484732	2.11729652715	0
500000	-0.44698999999999994	10.9284	5.22668	2.7258	3.7673300000000003	2.22401956688	0.72	0.8355261356679999	2.73698544421	-4.989799831530001	0
500000	-0.054163	12.1751	4.7137199999999995	3.05052	1.6704400000000001	2.00398066217	0.6475	0.945164760221	-1.9284815954400003	19.8377711136	0
500000	1.8964470000000002	11.6818	5.39485	2.48311	3.1899900000000003	2.10261879187	0.68	-0.9028015314910001	-5.75045297906	14.9697082092	0
500000	-0.336088	19.5669	6.0327	3.197	4.19996	2.19366937312	0.71	0.411870283322	-2.36869621129	12.8478291902	0
500000	3.1594759999999997	8.42257	4.7047	2.97388	3.1901900000000003	2.15573163093	0.6975	-1.2087966410100002	-7.227969345580001	-21.5859027283	0
500000	-0.665137	15.9231	4.97449	2.22342	3.40119	2.3074825997	0.7475	1.67419334266	-7.71726025898	3.78150421679	0
500000	2.551201	12.7234	5.714519999999999	3.27006	3.18244	2.07226859811	0.67	-1.15175073903	-11.4650898048	1.36555407227	0
500000	4.195653	8.524469999999999	4.66411	2.18593	2.01333	1.7839417574599998	0.575	-1.3307963967	3.26596889135	-4.18065669878	0
500000	1.366394	12.6375	5.31564	2.58066	3.25176	2.17090672781	0.7025	0.5793244407829999	0.129226213108	2.79844439999	0
500000	1.49122	19.7931	4.49558	1.31231	3.82324	2.10261879187	0.68	-0.15775928873199999	-3.55810771894	10.9452325003	0
500000	0.0	9.42872	3.94412	1.7062	3.40996	2.07226859811	0.67	1.29563248435	-4.716762265340001	-5.94207091149	0
500000	0.10323900000000001	15.1864	5.04953	2.96787	2.3096	2.0495059528	0.6625	0.169658776744	-0.95394185794	-24.591717315700002	0
500000	-0.15225999999999998	10.5546	4.3562	2.08353	2.28307	1.87499233872	0.605	-2.13664718803	-6.710165174319999	14.873353736099999	0
500000	0.0	14.0086	4.6348	2.84193	3.05832	2.32265769658	0.7525	1.70235048903	-5.39392802881	23.9128748493	0
500000	-0.149786	7.32658	5.67472	3.4251300000000002	2.14597	1.9129300809099998	0.6175	1.20789398075	2.01721070668	17.323169603900002	0
500000	0.0	16.5015	6.51664	2.77452	3.44075	2.03433085592	0.6575	1.9781801053099999	2.42378720676	13.0634631562	0
